,lat,lon,landmask,pv_land_cover_urban_high,wind_land_cover_urban_medium_high,fed_and_state_protected,wind_slope_over_20p,config
21664,30.37006,-115.81473,1.0,0,0,0,0,def
21665,30.413933,-115.73567,1.0,0,0,0,0,def
21666,30.45774,-115.65651,1.0,0,0,0,0,def
21667,30.501495,-115.577255,1.0,0,0,0,0,def
21668,30.545189,-115.497894,1.0,0,0,0,0,def
21669,30.588818,-115.41843,1.0,0,0,0,0,def
21670,30.6324,-115.33887,1.0,0,0,0,0,def
21671,30.675919,-115.25922,1.0,0,0,0,0,def
21672,30.719372,-115.17944,1.0,0,0,0,0,def
21673,30.762764,-115.09958,1.0,0,0,0,0,def
21674,30.806087,-115.01962,1.0,0,0,0,0,def
21675,30.84937,-114.93956,1.0,0,0,0,0,def
21676,30.892578,-114.85939,1.0,0,0,0,0,def
21677,30.935722,-114.77913,1.0,0,0,0,0,def
21678,30.978817,-114.69876,0.0,0,0,0,0,def
21679,31.02184,-114.6183,0.0,0,0,0,0,def
21680,31.064808,-114.53772,0.0,0,0,0,0,def
21681,31.107708,-114.45706,0.0,0,0,0,0,def
21682,31.150547,-114.37628,0.0,0,0,0,0,def
21683,31.193325,-114.29541,0.0,0,0,0,0,def
21684,31.236042,-114.21445,0.0,0,0,0,0,def
21685,31.278702,-114.13336,0.0,0,0,0,0,def
21686,31.321281,-114.0522,0.0,0,0,0,0,def
21687,31.363811,-113.97092,0.0,0,0,0,0,def
21688,31.40627,-113.88954,0.0,0,0,0,0,def
21689,31.44867,-113.808075,0.0,0,0,0,0,def
21690,31.491005,-113.72649,0.0,0,0,0,0,def
21691,31.533283,-113.644806,1.0,0,0,0,0,def
21692,31.575493,-113.56302,1.0,0,0,0,0,def
21693,31.617638,-113.48114,1.0,0,0,0,0,def
21694,31.659718,-113.39917,1.0,0,0,0,0,def
21695,31.701721,-113.31708,1.0,0,0,0,0,def
21696,31.743675,-113.23489,1.0,0,0,0,0,def
21697,31.785557,-113.1526,1.0,0,0,0,0,def
21698,31.82737,-113.07022,1.0,0,0,0,0,def
21699,31.869137,-112.98773,1.0,0,0,0,0,def
21700,31.910824,-112.905136,1.0,0,0,1,0,def
21701,31.952446,-112.82245,1.0,0,0,1,0,def
21702,31.994,-112.739655,1.0,0,0,1,0,def
21703,32.03549,-112.65675,1.0,0,0,0,0,def
21704,32.076912,-112.57376,1.0,0,0,0,0,def
21705,32.118275,-112.49066,1.0,0,0,0,0,def
21706,32.159573,-112.40747,1.0,0,0,0,0,def
21707,32.200783,-112.32416,1.0,0,0,0,0,def
21708,32.241943,-112.24077,1.0,0,0,0,0,def
21709,32.28304,-112.15726,1.0,0,0,0,0,def
21710,32.324062,-112.073654,1.0,0,0,0,0,def
21711,32.365017,-111.989944,1.0,0,0,0,0,def
21712,32.405903,-111.90614,1.0,0,0,0,0,def
21713,32.446724,-111.822235,1.0,0,0,0,0,def
21714,32.487473,-111.73822,1.0,0,0,1,0,def
21715,32.528156,-111.65411,1.0,0,0,0,0,def
21716,32.568775,-111.5699,1.0,0,0,0,0,def
21717,32.609325,-111.485596,1.0,0,0,0,0,def
21718,32.649796,-111.40117,1.0,0,0,0,0,def
21719,32.69021,-111.31665,1.0,0,0,0,0,def
21720,32.73055,-111.23204,1.0,0,0,0,0,def
21721,32.770817,-111.14732,1.0,0,0,0,0,def
21722,32.811012,-111.0625,1.0,0,0,0,0,def
21723,32.851143,-110.97757,1.0,0,0,0,0,def
21724,32.891197,-110.89255,1.0,0,0,0,0,def
21725,32.9312,-110.807434,1.0,0,0,0,0,def
21726,32.97111,-110.7222,1.0,0,0,0,0,def
21727,33.010963,-110.63687,1.0,0,0,0,0,def
21728,33.05074,-110.55145,1.0,0,0,0,1,def
21729,33.09044,-110.46591,1.0,0,0,0,0,def
21730,33.13008,-110.380295,1.0,0,0,0,1,def
21731,33.169643,-110.294556,1.0,0,0,0,1,def
21732,33.20914,-110.208725,1.0,0,0,0,0,def
21733,33.24856,-110.12279,1.0,0,0,0,1,def
21734,33.287918,-110.03676,1.0,0,0,0,0,def
21735,33.327194,-109.95062,1.0,0,0,0,0,def
21736,33.366398,-109.86438,1.0,0,0,0,0,def
21737,33.40553,-109.778046,1.0,0,0,0,0,def
21738,33.44459,-109.691605,1.0,0,0,0,0,def
21739,33.483574,-109.60507,1.0,0,0,0,1,def
21740,33.5225,-109.51842,1.0,0,0,0,1,def
21741,33.561337,-109.43167,1.0,0,0,0,1,def
21742,33.600113,-109.34483,1.0,0,0,0,1,def
21743,33.6388,-109.25789,1.0,0,0,1,1,def
21744,33.677425,-109.17084,1.0,0,0,1,0,def
21745,33.715977,-109.083694,1.0,0,0,0,1,def
21746,33.754444,-108.99646,1.0,0,0,0,1,def
21747,33.79285,-108.9091,1.0,0,0,0,0,def
21748,33.831173,-108.821655,1.0,0,0,0,0,def
21749,33.869434,-108.7341,1.0,0,0,0,0,def
21750,33.9076,-108.646454,1.0,0,0,0,1,def
21751,33.94571,-108.5587,1.0,0,0,0,1,def
21752,33.983734,-108.470856,1.0,0,0,0,0,def
21753,34.021683,-108.382904,1.0,0,0,0,1,def
21754,34.059555,-108.294846,1.0,0,0,0,1,def
21755,34.097355,-108.206696,1.0,0,0,0,0,def
21756,34.135094,-108.11844,1.0,0,0,0,0,def
21757,34.172733,-108.03009,1.0,0,0,0,0,def
21758,34.210304,-107.941635,1.0,0,0,0,1,def
21759,34.2478,-107.85309,1.0,0,0,0,0,def
21760,34.285217,-107.76442,1.0,0,0,0,1,def
21761,34.322567,-107.675674,1.0,0,0,0,0,def
21762,34.35983,-107.58682,1.0,0,0,0,0,def
21763,34.39702,-107.49786,1.0,0,0,0,0,def
21764,34.434128,-107.4088,1.0,0,0,0,0,def
21765,34.471165,-107.31964,1.0,0,0,0,0,def
21766,34.508114,-107.23039,1.0,0,0,0,0,def
21767,34.545006,-107.14104,1.0,0,0,0,0,def
21768,34.58181,-107.051575,1.0,0,0,0,0,def
21769,34.618526,-106.96202,1.0,0,0,0,0,def
21770,34.655167,-106.872375,1.0,0,0,0,0,def
21771,34.69173,-106.78261,1.0,0,0,0,0,def
21772,34.72822,-106.692764,1.0,0,0,0,0,def
21773,34.764626,-106.60281,1.0,0,0,0,0,def
21774,34.800957,-106.51276,1.0,0,0,0,0,def
21775,34.837208,-106.42261,1.0,0,0,0,1,def
21776,34.87338,-106.33235,1.0,0,0,0,0,def
21777,34.909473,-106.242004,1.0,0,0,0,0,def
21778,34.945484,-106.15155,1.0,0,0,0,0,def
21779,34.981415,-106.06099,1.0,0,0,0,0,def
21780,35.017265,-105.97034,1.0,0,0,0,0,def
21781,35.05304,-105.87959,1.0,0,0,0,0,def
21782,35.088726,-105.78876,1.0,0,0,0,0,def
21783,35.124332,-105.6978,1.0,0,0,0,0,def
21784,35.159863,-105.60675,1.0,0,0,0,0,def
21785,35.195312,-105.51561,1.0,0,0,0,0,def
21786,35.230682,-105.42438,1.0,0,0,0,0,def
21787,35.265965,-105.33302,1.0,0,0,0,1,def
21788,35.30117,-105.24159,1.0,0,0,0,0,def
21789,35.336292,-105.150055,1.0,0,0,0,0,def
21790,35.37134,-105.05841,1.0,0,0,0,0,def
21791,35.4063,-104.966675,1.0,0,0,0,0,def
21792,35.441174,-104.87485,1.0,0,0,0,0,def
21793,35.475967,-104.78291,1.0,0,0,0,0,def
21794,35.51068,-104.69089,1.0,0,0,0,1,def
21795,35.545307,-104.598755,1.0,0,0,0,0,def
21796,35.57985,-104.50653,1.0,0,0,0,1,def
21797,35.614315,-104.414215,1.0,0,0,0,0,def
21798,35.648693,-104.32179,1.0,0,0,0,0,def
21799,35.683,-104.22928,1.0,0,0,0,0,def
21800,35.717205,-104.13666,1.0,0,0,0,0,def
21801,35.75134,-104.043945,1.0,0,0,0,0,def
21802,35.78538,-103.95114,1.0,0,0,0,0,def
21803,35.81934,-103.858215,1.0,0,0,0,0,def
21804,35.853207,-103.76523,1.0,0,0,0,0,def
21805,35.887005,-103.67212,1.0,0,0,0,0,def
21806,35.92072,-103.57892,1.0,0,0,0,0,def
21807,35.95435,-103.48563,1.0,0,0,0,0,def
21808,35.98788,-103.39221,1.0,0,0,0,0,def
21809,36.021328,-103.29874,1.0,0,0,0,0,def
21810,36.054695,-103.20514,1.0,0,0,0,0,def
21811,36.087975,-103.11148,1.0,0,0,0,0,def
21812,36.12118,-103.0177,1.0,0,0,0,0,def
21813,36.15429,-102.92383,1.0,0,0,0,0,def
21814,36.187313,-102.829834,1.0,0,0,0,0,def
21815,36.22025,-102.73578,1.0,0,0,0,0,def
21816,36.253105,-102.64163,1.0,0,0,0,0,def
21817,36.285866,-102.54736,1.0,0,0,0,0,def
21818,36.318546,-102.453,1.0,0,0,0,0,def
21819,36.351135,-102.35858,1.0,0,0,0,0,def
21820,36.383648,-102.26404,1.0,0,0,0,0,def
21821,36.416065,-102.16937,1.0,0,0,0,0,def
21822,36.448395,-102.074646,1.0,0,0,0,0,def
21823,36.480637,-101.9798,1.0,0,0,0,0,def
21824,36.5128,-101.88489,1.0,0,0,0,0,def
21825,36.54486,-101.789856,1.0,0,0,0,0,def
21826,36.576843,-101.69476,1.0,0,0,0,0,def
21827,36.608727,-101.59955,1.0,0,0,0,0,def
21828,36.640533,-101.50424,1.0,0,0,0,0,def
21829,36.672245,-101.408844,1.0,0,0,0,0,def
21830,36.703865,-101.313354,1.0,0,0,0,0,def
21831,36.735405,-101.21777,1.0,0,0,0,0,def
21832,36.76685,-101.1221,1.0,0,0,0,0,def
21833,36.798218,-101.026306,1.0,0,0,0,0,def
21834,36.82949,-100.93045,1.0,0,0,0,0,def
21835,36.86066,-100.83447,1.0,0,0,0,0,def
21836,36.891754,-100.738434,1.0,0,0,0,0,def
21837,36.922764,-100.64227,1.0,0,0,0,0,def
21838,36.953674,-100.54605,1.0,0,0,0,0,def
21839,36.98449,-100.44971,1.0,0,0,0,0,def
21840,37.015217,-100.35327,1.0,0,0,0,0,def
21841,37.04586,-100.256775,1.0,0,0,0,0,def
21842,37.076397,-100.16016,1.0,0,0,0,0,def
21843,37.106865,-100.06348,1.0,0,0,0,0,def
21844,37.137234,-99.966675,1.0,0,0,0,0,def
21845,37.16751,-99.86978,1.0,0,0,0,0,def
21846,37.197697,-99.7728,1.0,0,0,0,0,def
21847,37.227787,-99.67572,1.0,0,0,0,0,def
21848,37.257793,-99.57855,1.0,0,0,0,0,def
21849,37.287697,-99.48132,1.0,0,0,0,0,def
21850,37.31752,-99.38397,1.0,0,0,0,0,def
21851,37.347244,-99.28653,1.0,0,0,0,0,def
21852,37.376877,-99.189026,1.0,0,0,0,0,def
21853,37.406414,-99.0914,1.0,0,0,0,0,def
21854,37.435863,-98.99368,1.0,0,0,0,0,def
21855,37.46523,-98.895874,1.0,0,0,0,0,def
21856,37.494488,-98.798004,1.0,0,0,0,0,def
21857,37.523663,-98.70001,1.0,0,0,0,0,def
21858,37.552734,-98.60193,1.0,0,0,0,0,def
21859,37.58172,-98.503784,1.0,0,0,0,0,def
21860,37.61061,-98.40555,1.0,0,0,0,0,def
21861,37.639412,-98.30719,1.0,0,0,0,0,def
21862,37.668114,-98.20877,1.0,0,0,0,0,def
21863,37.696728,-98.11026,1.0,0,0,0,0,def
21864,37.72524,-98.01166,1.0,0,0,0,0,def
21865,37.75365,-97.912964,1.0,0,0,0,0,def
21866,37.781986,-97.81418,1.0,0,0,0,0,def
21867,37.810215,-97.71533,1.0,0,0,0,0,def
21868,37.83835,-97.61636,1.0,0,0,0,0,def
21869,37.866386,-97.5173,1.0,0,0,0,0,def
21870,27.511879,-120.72101,0.0,0,0,0,0,def
21871,27.559212,-120.648254,0.0,0,0,0,0,def
21872,27.606499,-120.57538,0.0,0,0,0,0,def
21873,27.653763,-120.502426,0.0,0,0,0,0,def
21874,27.700947,-120.42938,0.0,0,0,0,0,def
21875,27.7481,-120.35622,0.0,0,0,0,0,def
21876,27.795204,-120.28296,0.0,0,0,0,0,def
21877,27.84225,-120.209625,0.0,0,0,0,0,def
21878,27.889256,-120.13617,0.0,0,0,0,0,def
21879,27.93621,-120.06262,0.0,0,0,0,0,def
21880,27.983124,-119.989,0.0,0,0,0,0,def
21881,28.029972,-119.91525,0.0,0,0,0,0,def
21882,28.076786,-119.841415,0.0,0,0,0,0,def
21883,28.123543,-119.76749,0.0,0,0,0,0,def
21884,28.17025,-119.69345,0.0,0,0,0,0,def
21885,28.216911,-119.61932,0.0,0,0,0,0,def
21886,28.263523,-119.545105,0.0,0,0,0,0,def
21887,28.310078,-119.470764,0.0,0,0,0,0,def
21888,28.35659,-119.39635,0.0,0,0,0,0,def
21889,28.403034,-119.32182,0.0,0,0,0,0,def
21890,28.449451,-119.24719,0.0,0,0,0,0,def
21891,28.495804,-119.172485,0.0,0,0,0,0,def
21892,28.54211,-119.09766,0.0,0,0,0,0,def
21893,28.58836,-119.02275,0.0,0,0,0,0,def
21894,28.634563,-118.94774,0.0,0,0,0,0,def
21895,28.680702,-118.87262,0.0,0,0,0,0,def
21896,28.726814,-118.79741,0.0,0,0,0,0,def
21897,28.772854,-118.72211,0.0,0,0,0,0,def
21898,28.818844,-118.6467,0.0,0,0,0,0,def
21899,28.864784,-118.57118,0.0,0,0,0,0,def
21900,28.910675,-118.495575,0.0,0,0,0,0,def
21901,28.956505,-118.41986,0.0,0,0,0,0,def
21902,29.002289,-118.344055,0.0,0,0,0,0,def
21903,29.048023,-118.26816,1.0,0,0,0,0,def
21904,29.093689,-118.192154,0.0,0,0,0,0,def
21905,29.139324,-118.11606,0.0,0,0,0,0,def
21906,29.18488,-118.039856,0.0,0,0,0,0,def
21907,29.230404,-117.96355,0.0,0,0,0,0,def
21908,29.27586,-117.887146,0.0,0,0,0,0,def
21909,29.321274,-117.81064,0.0,0,0,0,0,def
21910,29.36662,-117.73404,0.0,0,0,0,0,def
21911,29.411915,-117.65735,0.0,0,0,0,0,def
21912,29.457157,-117.58055,0.0,0,0,0,0,def
21913,29.502342,-117.50365,0.0,0,0,0,0,def
21914,29.547482,-117.42665,0.0,0,0,0,0,def
21915,29.592548,-117.34955,0.0,0,0,0,0,def
21916,29.637577,-117.272354,0.0,0,0,0,0,def
21917,29.682533,-117.19505,0.0,0,0,0,0,def
21918,29.727444,-117.11766,0.0,0,0,0,0,def
21919,29.77229,-117.04016,0.0,0,0,0,0,def
21920,29.817097,-116.96257,0.0,0,0,0,0,def
21921,29.861835,-116.88486,0.0,0,0,0,0,def
21922,29.906517,-116.80707,0.0,0,0,0,0,def
21923,29.951145,-116.72917,0.0,0,0,0,0,def
21924,29.995705,-116.65117,0.0,0,0,0,0,def
21925,30.040226,-116.573074,0.0,0,0,0,0,def
21926,30.084675,-116.49487,0.0,0,0,0,0,def
21927,30.12907,-116.416565,0.0,0,0,0,0,def
21928,30.173405,-116.33818,0.0,0,0,0,0,def
21929,30.217693,-116.259674,0.0,0,0,0,0,def
21930,30.261917,-116.181076,0.0,0,0,0,0,def
21931,30.306076,-116.10237,0.0,0,0,0,0,def
21932,30.350178,-116.023575,0.0,0,0,0,0,def
21933,30.394226,-115.94467,0.0,0,0,0,0,def
21934,30.438213,-115.86566,1.0,0,0,0,0,def
21935,30.482151,-115.78656,1.0,0,0,0,0,def
21936,30.526009,-115.70735,1.0,0,0,0,0,def
21937,30.569824,-115.62805,1.0,0,0,0,0,def
21938,30.613571,-115.548645,1.0,0,0,0,0,def
21939,30.657265,-115.46913,1.0,0,0,0,0,def
21940,30.700901,-115.38953,1.0,0,0,0,0,def
21941,30.744473,-115.309814,1.0,0,0,0,0,def
21942,30.78798,-115.23001,1.0,0,0,0,0,def
21943,30.831429,-115.1501,1.0,0,0,0,0,def
21944,30.87482,-115.0701,1.0,0,0,0,0,def
21945,30.918137,-114.989975,1.0,0,0,0,0,def
21946,30.961407,-114.90976,1.0,0,0,0,0,def
21947,31.004608,-114.82945,1.0,0,0,0,0,def
21948,31.04776,-114.74904,0.0,0,0,0,0,def
21949,31.090836,-114.66852,0.0,0,0,0,0,def
21950,31.133854,-114.58789,0.0,0,0,0,0,def
21951,31.176815,-114.50717,0.0,0,0,0,0,def
21952,31.219711,-114.42636,0.0,0,0,0,0,def
21953,31.262543,-114.34543,0.0,0,0,0,0,def
21954,31.305313,-114.264404,0.0,0,0,0,0,def
21955,31.348022,-114.18329,0.0,0,0,0,0,def
21956,31.390663,-114.102066,0.0,0,0,0,0,def
21957,31.433247,-114.02074,0.0,0,0,0,0,def
21958,31.475761,-113.939316,0.0,0,0,0,0,def
21959,31.518223,-113.85779,0.0,0,0,0,0,def
21960,31.560604,-113.77615,1.0,0,0,0,0,def
21961,31.602943,-113.69441,1.0,0,0,0,0,def
21962,31.645203,-113.61258,1.0,0,0,0,0,def
21963,31.6874,-113.53064,1.0,0,0,0,0,def
21964,31.729534,-113.44861,1.0,0,0,0,0,def
21965,31.77161,-113.36647,1.0,0,0,0,0,def
21966,31.813606,-113.28424,1.0,0,0,0,0,def
21967,31.855537,-113.20189,1.0,0,0,0,0,def
21968,31.897415,-113.119446,1.0,0,0,0,0,def
21969,31.939228,-113.036896,1.0,0,0,0,0,def
21970,31.980968,-112.954254,1.0,0,0,1,0,def
21971,32.022644,-112.871506,1.0,0,0,1,0,def
21972,32.064255,-112.788666,1.0,0,0,1,0,def
21973,32.105804,-112.70572,1.0,0,0,1,0,def
21974,32.14728,-112.62265,1.0,0,0,0,0,def
21975,32.188694,-112.539505,1.0,0,0,0,0,def
21976,32.230045,-112.45625,1.0,0,0,0,0,def
21977,32.271313,-112.372894,1.0,0,0,0,0,def
21978,32.312527,-112.28943,1.0,0,0,0,0,def
21979,32.353664,-112.20587,1.0,0,0,0,0,def
21980,32.39475,-112.12221,1.0,0,0,0,0,def
21981,32.435757,-112.03845,1.0,0,0,0,0,def
21982,32.476704,-111.95459,1.0,0,0,0,0,def
21983,32.517567,-111.87062,1.0,0,0,0,0,def
21984,32.55838,-111.786545,1.0,0,0,1,0,def
21985,32.59912,-111.70238,1.0,0,0,0,0,def
21986,32.639782,-111.6181,1.0,0,0,0,0,def
21987,32.680378,-111.53372,1.0,0,0,0,0,def
21988,32.720917,-111.44925,1.0,0,0,0,0,def
21989,32.76137,-111.36467,1.0,0,0,0,0,def
21990,32.80176,-111.28,1.0,0,0,0,0,def
21991,32.842083,-111.19522,1.0,0,0,0,0,def
21992,32.88234,-111.11034,1.0,0,0,0,1,def
21993,32.92252,-111.02536,1.0,0,0,0,0,def
21994,32.96264,-110.94028,1.0,0,0,0,1,def
21995,33.002678,-110.85509,1.0,0,0,0,0,def
21996,33.04265,-110.76979,1.0,0,0,0,0,def
21997,33.082554,-110.6844,1.0,0,0,0,1,def
21998,33.122387,-110.59891,1.0,0,0,0,1,def
21999,33.16214,-110.51332,1.0,0,0,0,1,def
22000,33.20183,-110.42763,1.0,0,0,0,0,def
22001,33.241444,-110.34183,1.0,0,0,0,0,def
22002,33.281,-110.255936,1.0,0,0,0,0,def
22003,33.32047,-110.16994,1.0,0,0,0,1,def
22004,33.35987,-110.08383,1.0,0,0,0,0,def
22005,33.399204,-109.997635,1.0,0,0,0,1,def
22006,33.438454,-109.91133,1.0,0,0,0,0,def
22007,33.47765,-109.82492,1.0,0,0,0,1,def
22008,33.516754,-109.738434,1.0,0,0,0,0,def
22009,33.555798,-109.651825,1.0,0,0,0,1,def
22010,33.59477,-109.56511,1.0,0,0,0,1,def
22011,33.63366,-109.4783,1.0,0,0,1,1,def
22012,33.672478,-109.39139,1.0,0,0,0,1,def
22013,33.711227,-109.30438,1.0,0,0,0,0,def
22014,33.7499,-109.21727,1.0,0,0,0,1,def
22015,33.7885,-109.13005,1.0,0,0,0,0,def
22016,33.827026,-109.042725,1.0,0,0,0,1,def
22017,33.865482,-108.95532,1.0,0,0,0,0,def
22018,33.903854,-108.8678,1.0,0,0,0,0,def
22019,33.942154,-108.78018,1.0,0,0,0,0,def
22020,33.98039,-108.69246,1.0,0,0,0,0,def
22021,34.018547,-108.604645,1.0,0,0,0,0,def
22022,34.056614,-108.51672,1.0,0,0,0,0,def
22023,34.09462,-108.428696,1.0,0,0,0,0,def
22024,34.13255,-108.340576,1.0,0,0,0,1,def
22025,34.1704,-108.25235,1.0,0,0,0,0,def
22026,34.208168,-108.16403,1.0,0,0,0,0,def
22027,34.24587,-108.07559,1.0,0,0,0,0,def
22028,34.283493,-107.987076,1.0,0,0,0,0,def
22029,34.321037,-107.89844,1.0,0,0,0,1,def
22030,34.35851,-107.80972,1.0,0,0,0,0,def
22031,34.3959,-107.72089,1.0,0,0,0,0,def
22032,34.433216,-107.63196,1.0,0,0,0,0,def
22033,34.47045,-107.54294,1.0,0,0,0,1,def
22034,34.50762,-107.4538,1.0,0,0,0,0,def
22035,34.544697,-107.36456,1.0,0,0,0,0,def
22036,34.581715,-107.27524,1.0,0,0,0,0,def
22037,34.61864,-107.18581,1.0,0,0,0,0,def
22038,34.655487,-107.09628,1.0,0,0,0,0,def
22039,34.692257,-107.00665,1.0,0,0,0,0,def
22040,34.728954,-106.916916,1.0,0,0,0,0,def
22041,34.765575,-106.82709,1.0,0,0,0,0,def
22042,34.80211,-106.73715,1.0,0,0,0,0,def
22043,34.838554,-106.647125,1.0,0,0,0,0,def
22044,34.874943,-106.55699,1.0,0,0,0,0,def
22045,34.91124,-106.46677,1.0,0,0,0,0,def
22046,34.947464,-106.376434,1.0,0,0,0,0,def
22047,34.9836,-106.28601,1.0,0,0,0,0,def
22048,35.01967,-106.19548,1.0,0,0,0,0,def
22049,35.055645,-106.10486,1.0,0,0,0,0,def
22050,35.09155,-106.01413,1.0,0,0,0,0,def
22051,35.12736,-105.923294,1.0,0,0,0,0,def
22052,35.1631,-105.83237,1.0,0,0,0,0,def
22053,35.19876,-105.74133,1.0,0,0,0,0,def
22054,35.234337,-105.65021,1.0,0,0,0,0,def
22055,35.269833,-105.55899,1.0,0,0,0,0,def
22056,35.30525,-105.46767,1.0,0,0,0,0,def
22057,35.340588,-105.37625,1.0,0,0,0,0,def
22058,35.37583,-105.28473,1.0,0,0,0,0,def
22059,35.411007,-105.193115,1.0,0,0,0,0,def
22060,35.4461,-105.10138,1.0,0,0,0,0,def
22061,35.481106,-105.00957,1.0,0,0,0,1,def
22062,35.51603,-104.91765,1.0,0,0,0,0,def
22063,35.550873,-104.82564,1.0,0,0,0,0,def
22064,35.585632,-104.73352,1.0,0,0,0,0,def
22065,35.620296,-104.64131,1.0,0,0,0,1,def
22066,35.654896,-104.54901,1.0,0,0,0,0,def
22067,35.689407,-104.456604,1.0,0,0,0,0,def
22068,35.72383,-104.364105,1.0,0,0,0,0,def
22069,35.758175,-104.2715,1.0,0,0,0,0,def
22070,35.792435,-104.17879,1.0,0,0,0,1,def
22071,35.82662,-104.086,1.0,0,0,0,0,def
22072,35.860703,-103.9931,1.0,0,0,0,0,def
22073,35.894707,-103.900085,1.0,0,0,0,0,def
22074,35.928635,-103.80701,1.0,0,0,0,0,def
22075,35.962475,-103.713806,1.0,0,0,0,0,def
22076,35.99623,-103.620544,1.0,0,0,0,0,def
22077,36.029896,-103.52716,1.0,0,0,0,0,def
22078,36.063488,-103.433655,1.0,0,0,0,0,def
22079,36.09698,-103.34009,1.0,0,0,0,0,def
22080,36.1304,-103.24643,1.0,0,0,0,0,def
22081,36.163723,-103.15265,1.0,0,0,0,0,def
22082,36.196964,-103.05878,1.0,0,0,0,0,def
22083,36.230114,-102.96484,1.0,0,0,0,0,def
22084,36.263187,-102.87076,1.0,0,0,0,0,def
22085,36.29618,-102.77661,1.0,0,0,0,0,def
22086,36.329075,-102.68237,1.0,0,0,0,0,def
22087,36.36189,-102.58801,1.0,0,0,0,0,def
22088,36.394604,-102.49356,1.0,0,0,0,0,def
22089,36.42725,-102.39902,1.0,0,0,0,0,def
22090,36.459793,-102.30438,1.0,0,0,0,0,def
22091,36.49226,-102.209656,1.0,0,0,0,0,def
22092,36.52464,-102.11484,1.0,0,0,0,0,def
22093,36.556923,-102.0199,1.0,0,0,0,0,def
22094,36.589127,-101.9249,1.0,0,0,0,0,def
22095,36.621235,-101.82977,1.0,0,0,0,0,def
22096,36.653255,-101.73456,1.0,0,0,0,0,def
22097,36.685184,-101.63928,1.0,0,0,0,0,def
22098,36.717037,-101.543884,1.0,0,0,0,0,def
22099,36.7488,-101.448364,1.0,0,0,0,0,def
22100,36.78046,-101.35278,1.0,0,0,0,0,def
22101,36.812046,-101.25711,1.0,0,0,0,0,def
22102,36.84354,-101.16135,1.0,0,0,0,0,def
22103,36.874947,-101.06546,1.0,0,0,0,0,def
22104,36.90626,-100.96951,1.0,0,0,0,0,def
22105,36.937485,-100.87344,1.0,0,0,0,0,def
22106,36.968616,-100.77728,1.0,0,0,0,0,def
22107,36.999657,-100.68106,1.0,0,0,0,0,def
22108,37.0306,-100.58472,1.0,0,0,0,0,def
22109,37.06147,-100.48828,1.0,0,0,0,0,def
22110,37.09225,-100.391785,1.0,0,0,0,0,def
22111,37.122932,-100.295166,1.0,0,0,0,0,def
22112,37.153526,-100.198425,1.0,0,0,0,0,def
22113,37.184025,-100.10162,1.0,0,0,0,0,def
22114,37.21443,-100.00476,1.0,0,0,0,0,def
22115,37.244747,-99.907776,1.0,0,0,0,0,def
22116,37.27498,-99.81067,1.0,0,0,0,0,def
22117,37.305107,-99.7135,1.0,0,0,0,0,def
22118,37.33516,-99.61624,1.0,0,0,0,0,def
22119,37.36511,-99.51889,1.0,0,0,0,0,def
22120,37.394974,-99.42145,1.0,0,0,0,0,def
22121,37.424736,-99.32391,1.0,0,0,0,0,def
22122,37.45441,-99.22629,1.0,0,0,0,0,def
22123,37.483994,-99.12857,1.0,0,0,0,0,def
22124,37.513477,-99.03076,1.0,0,0,0,0,def
22125,37.542885,-98.93286,1.0,0,0,0,0,def
22126,37.572193,-98.83487,1.0,0,0,0,0,def
22127,37.6014,-98.736786,1.0,0,0,0,0,def
22128,37.630516,-98.63861,1.0,0,0,0,0,def
22129,37.659542,-98.540344,1.0,0,0,0,0,def
22130,37.688473,-98.44202,1.0,0,0,0,0,def
22131,37.717308,-98.34357,1.0,0,0,0,0,def
22132,37.746056,-98.245026,1.0,0,0,0,0,def
22133,37.774708,-98.14642,1.0,0,0,0,0,def
22134,37.803265,-98.0477,1.0,0,0,0,0,def
22135,37.83172,-97.94891,1.0,0,0,0,0,def
22136,37.86009,-97.850006,1.0,0,0,0,0,def
22137,37.88836,-97.75104,1.0,0,0,0,0,def
22138,37.91653,-97.65198,1.0,0,0,0,0,def
22139,37.944607,-97.552795,1.0,0,0,0,0,def
22140,27.576359,-120.77446,0.0,0,0,0,0,def
22141,27.623764,-120.70166,0.0,0,0,0,0,def
22142,27.67112,-120.62877,0.0,0,0,0,0,def
22143,27.71841,-120.555786,0.0,0,0,0,0,def
22144,27.765675,-120.4827,0.0,0,0,0,0,def
22145,27.812878,-120.409515,0.0,0,0,0,0,def
22146,27.860043,-120.33624,0.0,0,0,0,0,def
22147,27.90715,-120.26285,0.0,0,0,0,0,def
22148,27.954205,-120.18938,0.0,0,0,0,0,def
22149,28.00122,-120.1158,0.0,0,0,0,0,def
22150,28.048187,-120.04213,0.0,0,0,0,0,def
22151,28.095104,-119.96835,0.0,0,0,0,0,def
22152,28.141964,-119.894485,0.0,0,0,0,0,def
22153,28.188786,-119.820526,0.0,0,0,0,0,def
22154,28.235546,-119.74646,0.0,0,0,0,0,def
22155,28.282272,-119.6723,0.0,0,0,0,0,def
22156,28.328926,-119.59804,0.0,0,0,0,0,def
22157,28.375557,-119.52367,0.0,0,0,0,0,def
22158,28.422112,-119.44922,0.0,0,0,0,0,def
22159,28.468624,-119.374664,0.0,0,0,0,0,def
22160,28.515099,-119.3,0.0,0,0,0,0,def
22161,28.561508,-119.22525,0.0,0,0,0,0,def
