gid,config
60288,def
60289,def
60290,def
60291,def
60292,def
60293,def
60507,def
60508,def
60509,def
60510,def
60511,def
60512,def
60513,def
60514,def
60515,def
60516,def
60517,def
60518,def
60519,def
60520,def
60521,def
60522,def
60523,def
60524,def
60525,def
60526,def
60527,def
60528,def
60529,def
60530,def
60531,def
60532,def
60533,def
60534,def
60535,def
60536,def
60753,def
60754,def
60755,def
60756,def
60757,def
60758,def
60759,def
60760,def
60761,def
60762,def
60763,def
60764,def
60765,def
60766,def
60767,def
60768,def
60769,def
60770,def
60771,def
60772,def
60773,def
60774,def
60775,def
60776,def
60777,def
60778,def
60996,def
60997,def
60998,def
60999,def
61000,def
61001,def
61002,def
61003,def
61004,def
61005,def
61006,def
61007,def
61008,def
61009,def
61010,def
61011,def
61012,def
61013,def
61014,def
61015,def
61016,def
61017,def
61018,def
61019,def
61020,def
61240,def
61241,def
61242,def
61243,def
61244,def
61245,def
61246,def
61247,def
61248,def
61249,def
61250,def
61251,def
61252,def
61253,def
61254,def
61255,def
61256,def
61257,def
61258,def
61259,def
61260,def
61261,def
61262,def
61484,def
61485,def
61486,def
61487,def
61488,def
61489,def
61490,def
61491,def
61492,def
61493,def
61494,def
61495,def
61496,def
61497,def
61498,def
61499,def
61500,def
61501,def
61502,def
61503,def
61504,def
61728,def
61729,def
61730,def
61731,def
61732,def
61733,def
61734,def
61735,def
61736,def
61737,def
61738,def
61739,def
61740,def
61741,def
61742,def
61743,def
61744,def
61745,def
61746,def
61971,def
61972,def
61973,def
61974,def
61975,def
61976,def
61977,def
61978,def
61979,def
61980,def
61981,def
61982,def
61983,def
61984,def
61985,def
61986,def
61987,def
61988,def
62215,def
62216,def
62217,def
62218,def
62219,def
62220,def
62221,def
62222,def
62223,def
62224,def
62225,def
62226,def
62227,def
62228,def
62229,def
62230,def
62459,def
62460,def
62461,def
62462,def
62463,def
62464,def
62465,def
62466,def
62467,def
62468,def
62469,def
62470,def
62471,def
62472,def
62703,def
62704,def
62705,def
62706,def
62707,def
62708,def
62709,def
62710,def
62711,def
62712,def
62713,def
62714,def
62715,def
62946,def
62947,def
62948,def
62949,def
62950,def
62951,def
62952,def
62953,def
62954,def
62955,def
62956,def
62957,def
63190,def
63191,def
63192,def
63193,def
63194,def
63195,def
63196,def
63197,def
63198,def
63199,def
63200,def
63433,def
63434,def
63435,def
63436,def
63437,def
63438,def
63439,def
63440,def
63441,def
63442,def
63675,def
63676,def
63677,def
63678,def
63679,def
63680,def
63681,def
63682,def
63683,def
63684,def
63685,def
63916,def
63917,def
63918,def
63919,def
63920,def
63921,def
63922,def
63923,def
63924,def
63925,def
63926,def
63927,def
64158,def
64159,def
64160,def
64161,def
64162,def
64163,def
64164,def
64165,def
64166,def
64167,def
64168,def
64169,def
64170,def
64400,def
64401,def
64402,def
64403,def
64404,def
64405,def
64406,def
64407,def
64408,def
64409,def
64410,def
64411,def
64412,def
64413,def
64641,def
64642,def
64643,def
64644,def
64645,def
64646,def
64647,def
64648,def
64649,def
64650,def
64651,def
64652,def
64653,def
64654,def
64655,def
64883,def
64884,def
64885,def
64886,def
64887,def
64888,def
64889,def
64890,def
64891,def
64892,def
64893,def
64894,def
64895,def
64896,def
64897,def
64898,def
65125,def
65126,def
65127,def
65128,def
65129,def
65130,def
65131,def
65132,def
65133,def
65134,def
65135,def
65136,def
65137,def
65138,def
65139,def
65140,def
65141,def
65367,def
65368,def
65369,def
65370,def
65371,def
65372,def
65373,def
65374,def
65375,def
65376,def
65377,def
65378,def
65379,def
65380,def
65381,def
65382,def
65383,def
65384,def
65434,def
65435,def
65610,def
65611,def
65612,def
65613,def
65614,def
65615,def
65616,def
65617,def
65618,def
65619,def
65620,def
65621,def
65622,def
65623,def
65624,def
65625,def
65626,def
65677,def
65678,def
65853,def
65854,def
65855,def
65856,def
65857,def
65858,def
65859,def
65860,def
65861,def
65862,def
65863,def
65864,def
65865,def
65866,def
65867,def
65868,def
65869,def
65920,def
66096,def
66097,def
66098,def
66099,def
66100,def
66101,def
66102,def
66103,def
66104,def
66105,def
66106,def
66107,def
66108,def
66109,def
66110,def
66111,def
66112,def
66339,def
66340,def
66341,def
66342,def
66343,def
66344,def
66345,def
66346,def
66347,def
66348,def
66349,def
66350,def
66351,def
66352,def
66353,def
66354,def
66355,def
66440,def
66582,def
66583,def
66584,def
66585,def
66586,def
66587,def
66588,def
66589,def
66590,def
66591,def
66592,def
66593,def
66594,def
66595,def
66596,def
66597,def
66598,def
66825,def
66826,def
66827,def
66828,def
66829,def
66830,def
66831,def
66832,def
66833,def
66834,def
66835,def
66836,def
66837,def
66838,def
66839,def
66840,def
66841,def
66981,def
66982,def
67068,def
67069,def
67070,def
67071,def
67072,def
67073,def
67074,def
67075,def
67076,def
67077,def
67078,def
67079,def
67080,def
67081,def
67082,def
67083,def
67084,def
67160,def
67224,def
67225,def
67226,def
67311,def
67312,def
67313,def
67314,def
67315,def
67316,def
67317,def
67318,def
67319,def
67320,def
67321,def
67322,def
67323,def
67324,def
67325,def
67326,def
67327,def
67410,def
67467,def
67468,def
67469,def
67554,def
67555,def
67556,def
67557,def
67558,def
67559,def
67560,def
67561,def
67562,def
67563,def
67564,def
67565,def
67566,def
67567,def
67568,def
67569,def
67570,def
67571,def
67710,def
67711,def
67712,def
67713,def
67797,def
67798,def
67799,def
67800,def
67801,def
67802,def
67803,def
67804,def
67805,def
67806,def
67807,def
67808,def
67809,def
67810,def
67811,def
67812,def
67813,def
67814,def
67954,def
67955,def
67956,def
68040,def
68041,def
68042,def
68043,def
68044,def
68045,def
68046,def
68047,def
68048,def
68049,def
68050,def
68051,def
68052,def
68053,def
68054,def
68055,def
68056,def
68057,def
68198,def
68199,def
68283,def
68284,def
68285,def
68286,def
68287,def
68288,def
68289,def
68290,def
68291,def
68292,def
68293,def
68294,def
68295,def
68296,def
68297,def
68298,def
68299,def
68300,def
68526,def
68527,def
68528,def
68529,def
68530,def
68531,def
68532,def
68533,def
68534,def
68535,def
68536,def
68537,def
68538,def
68539,def
68540,def
68541,def
68542,def
68543,def
68769,def
68770,def
68771,def
68772,def
68773,def
68774,def
68775,def
68776,def
68777,def
68778,def
68779,def
68780,def
68781,def
68782,def
68783,def
68784,def
68785,def
68786,def
68787,def
69012,def
69013,def
69014,def
69015,def
69016,def
69017,def
69018,def
69019,def
69020,def
69021,def
69022,def
69023,def
69024,def
69025,def
69026,def
69027,def
69028,def
69029,def
69030,def
69255,def
69256,def
69257,def
69258,def
69259,def
69260,def
69261,def
69262,def
69263,def
69264,def
69265,def
69266,def
69267,def
69268,def
69269,def
69270,def
69271,def
69272,def
69273,def
69498,def
69499,def
69500,def
69501,def
69502,def
69503,def
69504,def
69505,def
69506,def
69507,def
69508,def
69509,def
69510,def
69511,def
69512,def
69513,def
69514,def
69515,def
69516,def
69517,def
69741,def
69742,def
69743,def
69744,def
69745,def
69746,def
69747,def
69748,def
69749,def
69750,def
69751,def
69752,def
69753,def
69754,def
69755,def
69756,def
69757,def
69758,def
69759,def
69760,def
69984,def
69985,def
69986,def
69987,def
69988,def
69989,def
69990,def
69991,def
69992,def
69993,def
69994,def
69995,def
69996,def
69997,def
69998,def
69999,def
70000,def
70001,def
70002,def
70003,def
70004,def
70227,def
70228,def
70229,def
70230,def
70231,def
70232,def
70233,def
70234,def
70235,def
70236,def
70237,def
70238,def
70239,def
70240,def
70241,def
70242,def
70243,def
70244,def
70245,def
70246,def
70247,def
70470,def
70471,def
70472,def
70473,def
70474,def
70475,def
70476,def
70477,def
70478,def
70479,def
70480,def
70481,def
70482,def
70483,def
70484,def
70485,def
70486,def
70487,def
70488,def
70489,def
70490,def
70491,def
70713,def
70714,def
70715,def
70716,def
70717,def
70718,def
70719,def
70720,def
70721,def
70722,def
70723,def
70724,def
70725,def
70726,def
70727,def
70728,def
70729,def
70730,def
70731,def
70732,def
70733,def
70734,def
70735,def
70956,def
70957,def
70958,def
70959,def
70960,def
70961,def
70962,def
70963,def
70964,def
70965,def
70966,def
70967,def
70968,def
70969,def
70970,def
70971,def
70972,def
70973,def
70974,def
70975,def
70976,def
70977,def
70978,def
71199,def
71200,def
71201,def
71202,def
71203,def
71204,def
71205,def
71206,def
71207,def
71208,def
71209,def
71210,def
71211,def
71212,def
71213,def
71214,def
71215,def
71216,def
71217,def
71218,def
71219,def
71220,def
71221,def
71222,def
71442,def
71443,def
71444,def
71445,def
71446,def
71447,def
71448,def
71449,def
71450,def
71451,def
71452,def
71453,def
71454,def
71455,def
71456,def
71457,def
71458,def
71459,def
71460,def
71461,def
71462,def
71463,def
71464,def
71465,def
71466,def
71685,def
71686,def
71687,def
71688,def
71689,def
71690,def
71691,def
71692,def
71693,def
71694,def
71695,def
71696,def
71697,def
71698,def
71699,def
71700,def
71701,def
71702,def
71703,def
71704,def
71705,def
71706,def
71707,def
71708,def
71709,def
71710,def
71833,def
71928,def
71929,def
71930,def
71931,def
71932,def
71933,def
71934,def
71935,def
71936,def
71937,def
71938,def
71939,def
71940,def
71941,def
71942,def
71943,def
71944,def
71945,def
71946,def
71947,def
71948,def
71949,def
71950,def
71951,def
71952,def
71953,def
71954,def
72026,def
72027,def
72171,def
72172,def
72173,def
72174,def
72175,def
72176,def
72177,def
72178,def
72179,def
72180,def
72181,def
72182,def
72183,def
72184,def
72185,def
72186,def
72187,def
72188,def
72189,def
72190,def
72191,def
72192,def
72193,def
72194,def
72195,def
72196,def
72197,def
72198,def
72414,def
72415,def
72416,def
72417,def
72418,def
72419,def
72420,def
72421,def
72422,def
72423,def
72424,def
72425,def
72426,def
72427,def
72428,def
72429,def
72430,def
72431,def
72432,def
72433,def
72434,def
72435,def
72436,def
72437,def
72438,def
72439,def
72440,def
72441,def
72442,def
72468,def
72469,def
72470,def
72657,def
72658,def
72659,def
72660,def
72661,def
72662,def
72663,def
72664,def
72665,def
72666,def
72667,def
72668,def
72669,def
72670,def
72671,def
72672,def
72673,def
72674,def
72675,def
72676,def
72677,def
72678,def
72679,def
72680,def
72681,def
72682,def
72683,def
72684,def
72711,def
72900,def
72901,def
72902,def
72903,def
72904,def
72905,def
72906,def
72907,def
72908,def
72909,def
72910,def
72911,def
72912,def
72913,def
72914,def
72915,def
72916,def
72917,def
72918,def
72919,def
72920,def
72921,def
72922,def
72923,def
72924,def
72925,def
72926,def
72927,def
72954,def
72997,def
72998,def
72999,def
73000,def
73143,def
73144,def
73145,def
73146,def
73147,def
73148,def
73149,def
73150,def
73151,def
73152,def
73153,def
73154,def
73155,def
73156,def
73157,def
73158,def
73159,def
73160,def
73161,def
73162,def
73163,def
73164,def
73165,def
73166,def
73167,def
73168,def
73169,def
73197,def
73239,def
73240,def
73386,def
73387,def
73388,def
73389,def
73390,def
73391,def
73392,def
73393,def
73394,def
73395,def
73396,def
73397,def
73398,def
73399,def
73400,def
73401,def
73402,def
73403,def
73404,def
73405,def
73406,def
73407,def
73408,def
73409,def
73410,def
73411,def
73412,def
73440,def
73441,def
73482,def
73629,def
73630,def
73631,def
73632,def
73633,def
73634,def
73635,def
73636,def
73637,def
73638,def
73639,def
73640,def
73641,def
73642,def
73643,def
73644,def
73645,def
73646,def
73647,def
73648,def
73649,def
73650,def
73651,def
73652,def
73653,def
73654,def
73682,def
73683,def
73684,def
73791,def
73797,def
73872,def
73873,def
73874,def
73875,def
73876,def
73877,def
73878,def
73879,def
73880,def
73881,def
73882,def
73883,def
73884,def
73885,def
73886,def
73887,def
73888,def
73889,def
73890,def
73891,def
73892,def
73893,def
73894,def
73895,def
73896,def
73897,def
73925,def
73926,def
73927,def
74034,def
74115,def
74116,def
74117,def
74118,def
74119,def
74120,def
74121,def
74122,def
74123,def
74124,def
74125,def
74126,def
74127,def
74128,def
74129,def
74130,def
74131,def
74132,def
74133,def
74134,def
74135,def
74136,def
74137,def
74138,def
74139,def
74140,def
74168,def
74169,def
74170,def
74171,def
74276,def
74280,def
74358,def
74359,def
74360,def
74361,def
74362,def
74363,def
74364,def
74365,def
74366,def
74367,def
74368,def
74369,def
74370,def
74371,def
74372,def
74373,def
74374,def
74375,def
74376,def
74377,def
74378,def
74379,def
74380,def
74381,def
74382,def
74383,def
74410,def
74411,def
74412,def
74413,def
74414,def
74491,def
74492,def
74493,def
74601,def
74602,def
74603,def
74604,def
74605,def
74606,def
74607,def
74608,def
74609,def
74610,def
74611,def
74612,def
74613,def
74614,def
74615,def
74616,def
74617,def
74618,def
74619,def
74620,def
74621,def
74622,def
74623,def
74624,def
74625,def
74626,def
74653,def
74654,def
74655,def
74656,def
74657,def
74678,def
74679,def
74680,def
74733,def
74734,def
74735,def
74736,def
74844,def
74845,def
74846,def
74847,def
74848,def
74849,def
74850,def
74851,def
74852,def
74853,def
74854,def
74855,def
74856,def
74857,def
74858,def
74859,def
74860,def
74861,def
74862,def
74863,def
74864,def
74865,def
74866,def
74867,def
74868,def
74869,def
74896,def
74897,def
74898,def
74899,def
74918,def
74919,def
74921,def
74922,def
74923,def
74977,def
74978,def
74979,def
74980,def
75087,def
75088,def
75089,def
75090,def
75091,def
75092,def
75093,def
75094,def
75095,def
75096,def
75097,def
75098,def
75099,def
75100,def
75101,def
75102,def
75103,def
75104,def
75105,def
75106,def
75107,def
75108,def
75109,def
75110,def
75111,def
75112,def
75139,def
75140,def
75141,def
75142,def
75161,def
75162,def
75163,def
75164,def
75220,def
75221,def
75222,def
75223,def
75224,def
75330,def
75331,def
75332,def
75333,def
75334,def
75335,def
75336,def
75337,def
75338,def
75339,def
75340,def
75341,def
75342,def
75343,def
75344,def
75345,def
75346,def
75347,def
75348,def
75349,def
75350,def
75351,def
75352,def
75353,def
75354,def
75355,def
75356,def
75377,def
75383,def
75384,def
75385,def
75386,def
75404,def
75405,def
75406,def
75407,def
75463,def
75464,def
75465,def
75466,def
75467,def
75573,def
75574,def
75575,def
75576,def
75577,def
75578,def
75579,def
75580,def
75581,def
75582,def
75583,def
75584,def
75585,def
75586,def
75587,def
75588,def
75589,def
75590,def
75591,def
75592,def
75593,def
75594,def
75595,def
75596,def
75597,def
75598,def
75599,def
75619,def
75620,def
75621,def
75627,def
75628,def
75645,def
75646,def
75707,def
75708,def
75709,def
75710,def
75711,def
75712,def
75816,def
75817,def
75818,def
75819,def
75820,def
75821,def
75822,def
75823,def
75824,def
75825,def
75826,def
75827,def
75828,def
75829,def
75830,def
75831,def
75832,def
75833,def
75834,def
75835,def
75836,def
75837,def
75838,def
75839,def
75840,def
75841,def
75842,def
75843,def
75862,def
75863,def
75864,def
75865,def
75870,def
75871,def
75888,def
75949,def
75950,def
75951,def
75952,def
75953,def
75954,def
75955,def
76059,def
76060,def
76061,def
76062,def
76063,def
76064,def
76065,def
76066,def
76067,def
76068,def
76069,def
76070,def
76071,def
76072,def
76073,def
76074,def
76075,def
76076,def
76077,def
76078,def
76079,def
76080,def
76081,def
76082,def
76083,def
76084,def
76085,def
76086,def
76105,def
76106,def
76107,def
76108,def
76114,def
76115,def
76129,def
76130,def
76192,def
76193,def
76194,def
76195,def
76196,def
76197,def
76198,def
76199,def
76302,def
76303,def
76304,def
76305,def
76306,def
76307,def
76308,def
76309,def
76310,def
76311,def
76312,def
76313,def
76314,def
76315,def
76316,def
76317,def
76318,def
76319,def
76320,def
76321,def
76322,def
76323,def
76324,def
76325,def
76326,def
76327,def
76328,def
76329,def
76330,def
76349,def
76350,def
76351,def
76352,def
76357,def
76358,def
76359,def
76371,def
76372,def
76436,def
76437,def
76438,def
76439,def
76440,def
76441,def
76442,def
76545,def
76546,def
76547,def
76548,def
76549,def
76550,def
76551,def
76552,def
76553,def
76554,def
76555,def
76556,def
76557,def
76558,def
76559,def
76560,def
76561,def
76562,def
76563,def
76564,def
76565,def
76566,def
76567,def
76568,def
76569,def
76570,def
76571,def
76572,def
76573,def
76593,def
76594,def
76595,def
76596,def
76598,def
76599,def
76601,def
76602,def
76613,def
76614,def
76615,def
76682,def
76683,def
76731,def
76788,def
76789,def
76790,def
76791,def
76792,def
76793,def
76794,def
76795,def
76796,def
76797,def
76798,def
76799,def
76800,def
76801,def
76802,def
76803,def
76804,def
76805,def
76806,def
76807,def
76808,def
76809,def
76810,def
76811,def
76812,def
76813,def
76814,def
76815,def
76816,def
76817,def
76836,def
76837,def
76838,def
76839,def
76842,def
76844,def
76853,def
76855,def
76856,def
76857,def
76858,def
77031,def
77032,def
77033,def
77034,def
77035,def
77036,def
77037,def
77038,def
77039,def
77040,def
77041,def
77042,def
77043,def
77044,def
77045,def
77046,def
77047,def
77048,def
77049,def
77050,def
77051,def
77052,def
77053,def
77054,def
77055,def
77056,def
77057,def
77058,def
77059,def
77060,def
77061,def
77085,def
77087,def
77274,def
77275,def
77276,def
77277,def
77278,def
77279,def
77280,def
77281,def
77282,def
77283,def
77284,def
77285,def
77286,def
77287,def
77288,def
77289,def
77290,def
77291,def
77292,def
77293,def
77294,def
77295,def
77296,def
77297,def
77298,def
77299,def
77300,def
77301,def
77302,def
77303,def
77304,def
77305,def
77330,def
77377,def
77517,def
77518,def
77519,def
77520,def
77521,def
77522,def
77523,def
77524,def
77525,def
77526,def
77527,def
77528,def
77529,def
77530,def
77531,def
77532,def
77533,def
77534,def
77535,def
77536,def
77537,def
77538,def
77539,def
77540,def
77541,def
77542,def
77543,def
77544,def
77545,def
77546,def
77547,def
77548,def
77573,def
77574,def
77575,def
77576,def
77577,def
77578,def
77579,def
77580,def
77620,def
77760,def
77761,def
77762,def
77763,def
77764,def
77765,def
77766,def
77767,def
77768,def
77769,def
77770,def
77771,def
77772,def
77773,def
77774,def
77775,def
77776,def
77777,def
77778,def
77779,def
77780,def
77781,def
77782,def
77783,def
77784,def
77785,def
77786,def
77787,def
77788,def
77789,def
77790,def
77791,def
77818,def
77819,def
77820,def
77821,def
77822,def
77823,def
78003,def
78004,def
78005,def
78006,def
78007,def
78008,def
78009,def
78010,def
78011,def
78012,def
78013,def
78014,def
78015,def
78016,def
78017,def
78018,def
78019,def
78020,def
78021,def
78022,def
78023,def
78024,def
78025,def
78026,def
78027,def
78028,def
78029,def
78030,def
78031,def
78032,def
78033,def
78063,def
78064,def
78065,def
78246,def
78247,def
78248,def
78249,def
78250,def
78251,def
78252,def
78253,def
78254,def
78255,def
78256,def
78257,def
78258,def
78259,def
78260,def
78261,def
78262,def
78263,def
78264,def
78265,def
78266,def
78267,def
78268,def
78269,def
78270,def
78271,def
78272,def
78273,def
78274,def
78275,def
78276,def
78306,def
78489,def
78490,def
78491,def
78492,def
78493,def
78494,def
78495,def
78496,def
78497,def
78498,def
78499,def
78500,def
78501,def
78502,def
78503,def
78504,def
78505,def
78506,def
78507,def
78508,def
78509,def
78510,def
78511,def
78512,def
78513,def
78514,def
78515,def
78516,def
78517,def
78518,def
78519,def
78732,def
78733,def
78734,def
78735,def
78736,def
78737,def
78738,def
78739,def
78740,def
78741,def
78742,def
78743,def
78744,def
78745,def
78746,def
78747,def
78748,def
78749,def
78750,def
78751,def
78752,def
78753,def
78754,def
78755,def
78756,def
78757,def
78758,def
78759,def
78760,def
78761,def
78874,def
78897,def
78975,def
78976,def
78977,def
78978,def
78979,def
78980,def
78981,def
78982,def
78983,def
78984,def
78985,def
78986,def
78987,def
78988,def
78989,def
78990,def
78991,def
78992,def
78993,def
78994,def
78995,def
78996,def
78997,def
78998,def
78999,def
79000,def
79001,def
79002,def
79003,def
79004,def
79140,def
79141,def
79218,def
79219,def
79220,def
79221,def
79222,def
79223,def
79224,def
79225,def
79226,def
79227,def
79228,def
79229,def
79230,def
79231,def
79232,def
79233,def
79234,def
79235,def
79236,def
79237,def
79238,def
79239,def
79240,def
79241,def
79242,def
79243,def
79244,def
79245,def
79246,def
79247,def
79383,def
79384,def
79461,def
79462,def
79463,def
79464,def
79465,def
79466,def
79467,def
79468,def
79469,def
79470,def
79471,def
79472,def
79473,def
79474,def
79475,def
79476,def
79477,def
79478,def
79479,def
79480,def
79481,def
79482,def
79483,def
79484,def
79485,def
79486,def
79487,def
79488,def
79489,def
79490,def
79626,def
79627,def
79704,def
79705,def
79706,def
79707,def
79708,def
79709,def
79710,def
79711,def
79712,def
79713,def
79714,def
79715,def
79716,def
79717,def
79718,def
79719,def
79720,def
79721,def
79722,def
79723,def
79724,def
79725,def
79726,def
79727,def
79728,def
79729,def
79730,def
79731,def
79732,def
79733,def
79868,def
79869,def
79870,def
79910,def
79911,def
79947,def
79948,def
79949,def
79950,def
79951,def
79952,def
79953,def
79954,def
79955,def
79956,def
79957,def
79958,def
79959,def
79960,def
79961,def
79962,def
79963,def
79964,def
79965,def
79966,def
79967,def
79968,def
79969,def
79970,def
79971,def
79972,def
79973,def
79974,def
79975,def
79976,def
80111,def
80112,def
80113,def
80114,def
80155,def
80190,def
80191,def
80192,def
80193,def
80194,def
80195,def
80196,def
80197,def
80198,def
80199,def
80200,def
80201,def
80202,def
80203,def
80204,def
80205,def
80206,def
80207,def
80208,def
80209,def
80210,def
80211,def
80212,def
80213,def
80214,def
80215,def
80216,def
80217,def
80218,def
80219,def
80220,def
80354,def
80355,def
80356,def
80357,def
80358,def
80397,def
80433,def
80434,def
80435,def
80436,def
80437,def
80438,def
80439,def
80440,def
80441,def
80442,def
80443,def
80444,def
80445,def
80446,def
80447,def
80448,def
80449,def
80450,def
80451,def
80452,def
80453,def
80454,def
80455,def
80456,def
80457,def
80458,def
80459,def
80460,def
80461,def
80462,def
80508,def
80598,def
80599,def
80600,def
80601,def
80676,def
80677,def
80678,def
80679,def
80680,def
80681,def
80682,def
80683,def
80684,def
80685,def
80686,def
80687,def
80688,def
80689,def
80690,def
80691,def
80692,def
80693,def
80694,def
80695,def
80696,def
80697,def
80698,def
80699,def
80700,def
80701,def
80702,def
80703,def
80704,def
80751,def
80841,def
80842,def
80843,def
80844,def
80919,def
80920,def
80921,def
80922,def
80923,def
80924,def
80925,def
80926,def
80927,def
80928,def
80929,def
80930,def
80931,def
80932,def
80933,def
80934,def
80935,def
80936,def
80937,def
80938,def
80939,def
80940,def
80941,def
80942,def
80943,def
80944,def
80945,def
80994,def
80995,def
81083,def
81084,def
81085,def
81086,def
81087,def
81088,def
81162,def
81163,def
81164,def
81165,def
81166,def
81167,def
81168,def
81169,def
81170,def
81171,def
81172,def
81173,def
81174,def
81175,def
81176,def
81177,def
81178,def
81179,def
81180,def
81181,def
81182,def
81183,def
81184,def
81185,def
81186,def
81187,def
81237,def
81238,def
81327,def
81328,def
81329,def
81330,def
81331,def
81332,def
81405,def
81406,def
81407,def
81408,def
81409,def
81410,def
81411,def
81412,def
81413,def
81414,def
81415,def
81416,def
81417,def
81418,def
81419,def
81420,def
81421,def
81422,def
81423,def
81424,def
81425,def
81426,def
81427,def
81428,def
81429,def
81481,def
81570,def
81571,def
81572,def
81573,def
81574,def
81648,def
81649,def
81650,def
81651,def
81652,def
81653,def
81654,def
81655,def
81656,def
81657,def
81658,def
81659,def
81660,def
81661,def
81662,def
81663,def
81664,def
81665,def
81666,def
81667,def
81668,def
81669,def
81670,def
81671,def
81815,def
81816,def
81817,def
81891,def
81892,def
81893,def
81894,def
81895,def
81896,def
81897,def
81898,def
81899,def
81900,def
81901,def
81902,def
81903,def
81904,def
81905,def
81906,def
81907,def
81908,def
81909,def
81910,def
81911,def
81912,def
81913,def
81914,def
82134,def
82135,def
82136,def
82137,def
82138,def
82139,def
82140,def
82141,def
82142,def
82143,def
82144,def
82145,def
82146,def
82147,def
82148,def
82149,def
82150,def
82151,def
82152,def
82153,def
82154,def
82155,def
82156,def
82157,def
82377,def
82378,def
82379,def
82380,def
82381,def
82382,def
82383,def
82384,def
82385,def
82386,def
82387,def
82388,def
82389,def
82390,def
82391,def
82392,def
82393,def
82394,def
82395,def
82396,def
82397,def
82398,def
82399,def
82400,def
82401,def
82620,def
82621,def
82622,def
82623,def
82624,def
82625,def
82626,def
82627,def
82628,def
82629,def
82630,def
82631,def
82632,def
82633,def
82634,def
82635,def
82636,def
82637,def
82638,def
82639,def
82640,def
82641,def
82642,def
82643,def
82644,def
82863,def
82864,def
82865,def
82866,def
82867,def
82868,def
82869,def
82870,def
82871,def
82872,def
82873,def
82874,def
82875,def
82876,def
82877,def
82878,def
82879,def
82880,def
82881,def
82882,def
82883,def
82884,def
82885,def
82886,def
82887,def
83106,def
83107,def
83108,def
83109,def
83110,def
83111,def
83112,def
83113,def
83114,def
83115,def
83116,def
83117,def
83118,def
83119,def
83120,def
83121,def
83122,def
83123,def
83124,def
83125,def
83126,def
83127,def
83128,def
83129,def
83130,def
83131,def
83349,def
83350,def
83351,def
83352,def
83353,def
83354,def
83355,def
83356,def
83357,def
83358,def
83359,def
83360,def
83361,def
83362,def
83363,def
83364,def
83365,def
83366,def
83367,def
83368,def
83369,def
83370,def
83371,def
83372,def
83373,def
83374,def
83592,def
83593,def
83594,def
83595,def
83596,def
83597,def
83598,def
83599,def
83600,def
83601,def
83602,def
83603,def
83604,def
83605,def
83606,def
83607,def
83608,def
83609,def
83610,def
83611,def
83612,def
83613,def
83614,def
83615,def
83616,def
83617,def
83835,def
83836,def
83837,def
83838,def
83839,def
83840,def
83841,def
83842,def
83843,def
83844,def
83845,def
83846,def
83847,def
83848,def
83849,def
83850,def
83851,def
83852,def
83853,def
83854,def
83855,def
83856,def
83857,def
83858,def
83859,def
83860,def
83861,def
83963,def
84078,def
84079,def
84080,def
84081,def
84082,def
84083,def
84084,def
84085,def
84086,def
84087,def
84088,def
84089,def
84090,def
84091,def
84092,def
84093,def
84094,def
84095,def
84096,def
84097,def
84098,def
84099,def
84100,def
84101,def
84102,def
84103,def
84104,def
84321,def
84322,def
84323,def
84324,def
84325,def
84326,def
84327,def
84328,def
84329,def
84330,def
84331,def
84332,def
84333,def
84334,def
84335,def
84336,def
84337,def
84338,def
84339,def
84340,def
84341,def
84342,def
84343,def
84344,def
84345,def
84346,def
84347,def
84435,def
84477,def
84564,def
84565,def
84566,def
84567,def
84568,def
84569,def
84570,def
84571,def
84572,def
84573,def
84574,def
84575,def
84576,def
84577,def
84578,def
84579,def
84580,def
84581,def
84582,def
84583,def
84584,def
84585,def
84586,def
84587,def
84588,def
84589,def
84590,def
84591,def
84678,def
84716,def
84719,def
84720,def
84807,def
84808,def
84809,def
84810,def
84811,def
84812,def
84813,def
84814,def
84815,def
84816,def
84817,def
84818,def
84819,def
84820,def
84821,def
84822,def
84823,def
84824,def
84825,def
84826,def
84827,def
84828,def
84829,def
84830,def
84831,def
84832,def
84833,def
84834,def
84959,def
84960,def
84961,def
84962,def
84963,def
84964,def
85050,def
85051,def
85052,def
85053,def
85054,def
85055,def
85056,def
85057,def
85058,def
85059,def
85060,def
85061,def
85062,def
85063,def
85064,def
85065,def
85066,def
85067,def
85068,def
85069,def
85070,def
85071,def
85072,def
85073,def
85074,def
85075,def
85076,def
85077,def
85158,def
85201,def
85202,def
85203,def
85204,def
85205,def
85206,def
85207,def
85293,def
85294,def
85295,def
85296,def
85297,def
85298,def
85299,def
85300,def
85301,def
85302,def
85303,def
85304,def
85305,def
85306,def
85307,def
85308,def
85309,def
85310,def
85311,def
85312,def
85313,def
85314,def
85315,def
85316,def
85317,def
85318,def
85319,def
85320,def
85321,def
85367,def
85444,def
85445,def
85446,def
85448,def
85536,def
85537,def
85538,def
85539,def
85540,def
85541,def
85542,def
85543,def
85544,def
85545,def
85546,def
85547,def
85548,def
85549,def
85550,def
85551,def
85552,def
85553,def
85554,def
85555,def
85556,def
85557,def
85558,def
85559,def
85560,def
85561,def
85562,def
85563,def
85564,def
85609,def
85688,def
85779,def
85780,def
85781,def
85782,def
85783,def
85784,def
85785,def
85786,def
85787,def
85788,def
85789,def
85790,def
85791,def
85792,def
85793,def
85794,def
85795,def
85796,def
85797,def
85798,def
85799,def
85800,def
85801,def
85802,def
85803,def
85804,def
85805,def
85806,def
85807,def
